476.2932000329	527.6919999979	93.7097563334
476.2912000329	527.5507999979	93.7493947654
476.1456000329	527.5523999979	93.7484300541
476.1453000329	527.6953999979	93.7142026031
484.8641000329	405.0464999979	119.660727731
484.8647000329	404.9001999979	119.6984237689
484.7188000329	404.9005999979	119.6936780656
484.7188000329	405.0416999979	119.6656193623
0	0	0
0	0	0
0	0	0
0	0	0
435.5576000329	528.0763999979	93.6294478598
435.5572000329	527.9345999979	93.6670220531
435.4099000329	527.9348999979	93.6689472212
435.4096000329	528.0803999979	93.6235472032
