476.2905000329	527.6906999979	93.7041070974
476.2905000329	527.5495999979	93.7413417375
476.1458000329	527.5499999979	93.7414917085
476.1455000329	527.6907999979	93.7080930444
484.8697000329	405.0412999979	119.6596146586
484.8683000329	404.9010999979	119.6989056659
484.7173000329	404.9024999979	119.6930289731
484.7169000329	405.0488999979	119.6629627764
0	0	0
0	0	0
0	0	0
0	0	0
435.5604000329	528.0768999979	93.6268441933
435.5588000329	527.9345999979	93.6632318691
435.4094000329	527.9356999979	93.6660865707
435.4090000329	528.0761999979	93.6216099473
