483.7296000329	405.3791999979	120.3160904237
483.7293000329	405.1746999979	120.3163140759
483.5287000329	405.1769999979	120.3169322878
483.5301000329	405.3813999979	120.3167422162
482.2115000329	281.2920999979	120.4322659771
482.2069000329	281.0854999979	120.4319906228
482.0014000329	281.0858999979	120.4323198584
482.0046000329	281.2881999979	120.4324578659
423.4162000329	282.0063999979	120.4408575514
423.4137000329	281.8075999979	120.4420012128
423.2059000329	281.8061999979	120.4430363674
423.2113000329	282.0122999979	120.4413704274
424.9362000329	406.1032999979	120.3067219507
424.9338000329	405.9007999979	120.3075698548
424.7282000329	405.9010999979	120.3076827195
424.7315000329	406.1011999979	120.306086605
