
Processing AlignBWCE_Kok.cpp...
Shift of Center of gravity w.r.t corresponding design value
-0.0665283μm	74.4579μm	1057.42μm

theta = -0.0969786	 SumSqErr = 712.783
theta = -0.0968786	 SumSqErr = 711.319
theta = -0.0967786	 SumSqErr = 709.858
theta = -0.0966786	 SumSqErr = 708.397
theta = -0.0965786	 SumSqErr = 706.938
theta = -0.0964786	 SumSqErr = 705.481
theta = -0.0963786	 SumSqErr = 704.023
theta = -0.0962786	 SumSqErr = 702.569
theta = -0.0961786	 SumSqErr = 701.116
theta = -0.0960786	 SumSqErr = 699.665
theta = -0.0959786	 SumSqErr = 698.214
theta = -0.0958786	 SumSqErr = 696.765
theta = -0.0957786	 SumSqErr = 695.318
theta = -0.0956786	 SumSqErr = 693.873
theta = -0.0955786	 SumSqErr = 692.429
theta = -0.0954786	 SumSqErr = 690.987
theta = -0.0953786	 SumSqErr = 689.545
theta = -0.0952786	 SumSqErr = 688.106
theta = -0.0951786	 SumSqErr = 686.667
theta = -0.0950786	 SumSqErr = 685.232
theta = -0.0949786	 SumSqErr = 683.795
theta = -0.0948786	 SumSqErr = 682.362
theta = -0.0947786	 SumSqErr = 680.93
theta = -0.0946786	 SumSqErr = 679.498
theta = -0.0945786	 SumSqErr = 678.07
theta = -0.0944786	 SumSqErr = 676.643
theta = -0.0943786	 SumSqErr = 675.217
theta = -0.0942786	 SumSqErr = 673.792
theta = -0.0941786	 SumSqErr = 672.369
theta = -0.0940786	 SumSqErr = 670.947
theta = -0.0939786	 SumSqErr = 669.528
theta = -0.0938786	 SumSqErr = 668.109
theta = -0.0937786	 SumSqErr = 666.691
theta = -0.0936786	 SumSqErr = 665.276
theta = -0.0935786	 SumSqErr = 663.863
theta = -0.0934786	 SumSqErr = 662.448
theta = -0.0933786	 SumSqErr = 661.038
theta = -0.0932786	 SumSqErr = 659.629
theta = -0.0931786	 SumSqErr = 658.221
theta = -0.0930786	 SumSqErr = 656.814
theta = -0.0929786	 SumSqErr = 655.408
theta = -0.0928786	 SumSqErr = 654.006
theta = -0.0927785	 SumSqErr = 652.603
theta = -0.0926785	 SumSqErr = 651.202
theta = -0.0925785	 SumSqErr = 649.803
theta = -0.0924785	 SumSqErr = 648.406
theta = -0.0923785	 SumSqErr = 647.01
theta = -0.0922785	 SumSqErr = 645.615
theta = -0.0921785	 SumSqErr = 644.223
theta = -0.0920785	 SumSqErr = 642.831
theta = -0.0919785	 SumSqErr = 641.441
theta = -0.0918785	 SumSqErr = 640.051
theta = -0.0917785	 SumSqErr = 638.666
theta = -0.0916785	 SumSqErr = 637.279
theta = -0.0915785	 SumSqErr = 635.897
theta = -0.0914785	 SumSqErr = 634.513
theta = -0.0913785	 SumSqErr = 633.132
theta = -0.0912785	 SumSqErr = 631.753
theta = -0.0911785	 SumSqErr = 630.375
theta = -0.0910785	 SumSqErr = 628.998
theta = -0.0909785	 SumSqErr = 627.623
theta = -0.0908785	 SumSqErr = 626.25
theta = -0.0907785	 SumSqErr = 624.877
theta = -0.0906785	 SumSqErr = 623.507
theta = -0.0905785	 SumSqErr = 622.138
theta = -0.0904785	 SumSqErr = 620.77
theta = -0.0903785	 SumSqErr = 619.405
theta = -0.0902785	 SumSqErr = 618.04
theta = -0.0901785	 SumSqErr = 616.677
theta = -0.0900785	 SumSqErr = 615.316
theta = -0.0899785	 SumSqErr = 613.956
theta = -0.0898785	 SumSqErr = 612.597
theta = -0.0897785	 SumSqErr = 611.24
theta = -0.0896785	 SumSqErr = 609.884
theta = -0.0895785	 SumSqErr = 608.531
theta = -0.0894785	 SumSqErr = 607.178
theta = -0.0893785	 SumSqErr = 605.827
theta = -0.0892785	 SumSqErr = 604.478
theta = -0.0891785	 SumSqErr = 603.129
theta = -0.0890785	 SumSqErr = 601.783
theta = -0.0889785	 SumSqErr = 600.438
theta = -0.0888785	 SumSqErr = 599.094
theta = -0.0887785	 SumSqErr = 597.753
theta = -0.0886785	 SumSqErr = 596.413
theta = -0.0885785	 SumSqErr = 595.074
theta = -0.0884785	 SumSqErr = 593.736
theta = -0.0883785	 SumSqErr = 592.4
theta = -0.0882785	 SumSqErr = 591.065
theta = -0.0881785	 SumSqErr = 589.732
theta = -0.0880785	 SumSqErr = 588.401
theta = -0.0879785	 SumSqErr = 587.072
theta = -0.0878785	 SumSqErr = 585.742
theta = -0.0877785	 SumSqErr = 584.416
theta = -0.0876785	 SumSqErr = 583.09
theta = -0.0875785	 SumSqErr = 581.767
theta = -0.0874785	 SumSqErr = 580.444
theta = -0.0873785	 SumSqErr = 579.123
theta = -0.0872785	 SumSqErr = 577.804
theta = -0.0871785	 SumSqErr = 576.486
theta = -0.0870785	 SumSqErr = 575.169
theta = -0.0869785	 SumSqErr = 573.854
theta = -0.0868784	 SumSqErr = 572.541
theta = -0.0867784	 SumSqErr = 571.229
theta = -0.0866784	 SumSqErr = 569.918
theta = -0.0865784	 SumSqErr = 568.61
theta = -0.0864784	 SumSqErr = 567.303
theta = -0.0863784	 SumSqErr = 565.997
theta = -0.0862784	 SumSqErr = 564.692
theta = -0.0861784	 SumSqErr = 563.389
theta = -0.0860784	 SumSqErr = 562.088
theta = -0.0859784	 SumSqErr = 560.788
theta = -0.0858784	 SumSqErr = 559.49
theta = -0.0857784	 SumSqErr = 558.193
theta = -0.0856784	 SumSqErr = 556.897
theta = -0.0855784	 SumSqErr = 555.603
theta = -0.0854784	 SumSqErr = 554.311
theta = -0.0853784	 SumSqErr = 553.02
theta = -0.0852784	 SumSqErr = 551.731
theta = -0.0851784	 SumSqErr = 550.443
theta = -0.0850784	 SumSqErr = 549.157
theta = -0.0849784	 SumSqErr = 547.872
theta = -0.0848784	 SumSqErr = 546.589
theta = -0.0847784	 SumSqErr = 545.307
theta = -0.0846784	 SumSqErr = 544.027
theta = -0.0845784	 SumSqErr = 542.748
theta = -0.0844784	 SumSqErr = 541.471
theta = -0.0843784	 SumSqErr = 540.194
theta = -0.0842784	 SumSqErr = 538.92
theta = -0.0841784	 SumSqErr = 537.648
theta = -0.0840784	 SumSqErr = 536.376
theta = -0.0839784	 SumSqErr = 535.106
theta = -0.0838784	 SumSqErr = 533.838
theta = -0.0837784	 SumSqErr = 532.571
theta = -0.0836784	 SumSqErr = 531.306
theta = -0.0835784	 SumSqErr = 530.042
theta = -0.0834784	 SumSqErr = 528.779
theta = -0.0833784	 SumSqErr = 527.519
theta = -0.0832784	 SumSqErr = 526.259
theta = -0.0831784	 SumSqErr = 525.001
theta = -0.0830784	 SumSqErr = 523.745
theta = -0.0829784	 SumSqErr = 522.491
theta = -0.0828784	 SumSqErr = 521.238
theta = -0.0827784	 SumSqErr = 519.986
theta = -0.0826784	 SumSqErr = 518.737
theta = -0.0825784	 SumSqErr = 517.487
theta = -0.0824784	 SumSqErr = 516.239
theta = -0.0823784	 SumSqErr = 514.993
theta = -0.0822784	 SumSqErr = 513.749
theta = -0.0821784	 SumSqErr = 512.507
theta = -0.0820784	 SumSqErr = 511.265
theta = -0.0819784	 SumSqErr = 510.025
theta = -0.0818784	 SumSqErr = 508.787
theta = -0.0817784	 SumSqErr = 507.551
theta = -0.0816784	 SumSqErr = 506.316
theta = -0.0815784	 SumSqErr = 505.082
theta = -0.0814784	 SumSqErr = 503.85
theta = -0.0813784	 SumSqErr = 502.619
theta = -0.0812784	 SumSqErr = 501.389
theta = -0.0811784	 SumSqErr = 500.161
theta = -0.0810784	 SumSqErr = 498.936
theta = -0.0809783	 SumSqErr = 497.711
theta = -0.0808783	 SumSqErr = 496.488
theta = -0.0807783	 SumSqErr = 495.266
theta = -0.0806783	 SumSqErr = 494.045
theta = -0.0805783	 SumSqErr = 492.826
theta = -0.0804783	 SumSqErr = 491.61
theta = -0.0803783	 SumSqErr = 490.395
theta = -0.0802783	 SumSqErr = 489.18
theta = -0.0801783	 SumSqErr = 487.967
theta = -0.0800783	 SumSqErr = 486.756
theta = -0.0799783	 SumSqErr = 485.546
theta = -0.0798783	 SumSqErr = 484.338
theta = -0.0797783	 SumSqErr = 483.132
theta = -0.0796783	 SumSqErr = 481.926
theta = -0.0795783	 SumSqErr = 480.722
theta = -0.0794783	 SumSqErr = 479.521
theta = -0.0793783	 SumSqErr = 478.321
theta = -0.0792783	 SumSqErr = 477.121
theta = -0.0791783	 SumSqErr = 475.924
theta = -0.0790783	 SumSqErr = 474.727
theta = -0.0789783	 SumSqErr = 473.533
theta = -0.0788783	 SumSqErr = 472.339
theta = -0.0787783	 SumSqErr = 471.148
theta = -0.0786783	 SumSqErr = 469.957
theta = -0.0785783	 SumSqErr = 468.77
theta = -0.0784783	 SumSqErr = 467.582
theta = -0.0783783	 SumSqErr = 466.396
theta = -0.0782783	 SumSqErr = 465.212
theta = -0.0781783	 SumSqErr = 464.029
theta = -0.0780783	 SumSqErr = 462.849
theta = -0.0779783	 SumSqErr = 461.669
theta = -0.0778783	 SumSqErr = 460.49
theta = -0.0777783	 SumSqErr = 459.314
theta = -0.0776783	 SumSqErr = 458.139
theta = -0.0775783	 SumSqErr = 456.965
theta = -0.0774783	 SumSqErr = 455.794
theta = -0.0773783	 SumSqErr = 454.623
theta = -0.0772783	 SumSqErr = 453.454
theta = -0.0771783	 SumSqErr = 452.286
theta = -0.0770783	 SumSqErr = 451.12
theta = -0.0769783	 SumSqErr = 449.956
theta = -0.0768783	 SumSqErr = 448.792
theta = -0.0767783	 SumSqErr = 447.631
theta = -0.0766783	 SumSqErr = 446.471
theta = -0.0765783	 SumSqErr = 445.312
theta = -0.0764783	 SumSqErr = 444.155
theta = -0.0763783	 SumSqErr = 443
theta = -0.0762783	 SumSqErr = 441.846
theta = -0.0761783	 SumSqErr = 440.694
theta = -0.0760783	 SumSqErr = 439.543
theta = -0.0759783	 SumSqErr = 438.392
theta = -0.0758783	 SumSqErr = 437.245
theta = -0.0757783	 SumSqErr = 436.098
theta = -0.0756783	 SumSqErr = 434.953
theta = -0.0755783	 SumSqErr = 433.81
theta = -0.0754783	 SumSqErr = 432.667
theta = -0.0753783	 SumSqErr = 431.527
theta = -0.0752783	 SumSqErr = 430.389
theta = -0.0751783	 SumSqErr = 429.251
theta = -0.0750782	 SumSqErr = 428.115
theta = -0.0749782	 SumSqErr = 426.981
theta = -0.0748782	 SumSqErr = 425.848
theta = -0.0747782	 SumSqErr = 424.716
theta = -0.0746782	 SumSqErr = 423.586
theta = -0.0745782	 SumSqErr = 422.458
theta = -0.0744782	 SumSqErr = 421.33
theta = -0.0743782	 SumSqErr = 420.205
theta = -0.0742782	 SumSqErr = 419.081
theta = -0.0741782	 SumSqErr = 417.959
theta = -0.0740782	 SumSqErr = 416.838
theta = -0.0739782	 SumSqErr = 415.719
theta = -0.0738782	 SumSqErr = 414.6
theta = -0.0737782	 SumSqErr = 413.484
theta = -0.0736782	 SumSqErr = 412.369
theta = -0.0735782	 SumSqErr = 411.256
theta = -0.0734782	 SumSqErr = 410.144
theta = -0.0733782	 SumSqErr = 409.034
theta = -0.0732782	 SumSqErr = 407.925
theta = -0.0731782	 SumSqErr = 406.818
theta = -0.0730782	 SumSqErr = 405.712
theta = -0.0729782	 SumSqErr = 404.607
theta = -0.0728782	 SumSqErr = 403.505
theta = -0.0727782	 SumSqErr = 402.403
theta = -0.0726782	 SumSqErr = 401.303
theta = -0.0725782	 SumSqErr = 400.205
theta = -0.0724782	 SumSqErr = 399.107
theta = -0.0723782	 SumSqErr = 398.013
theta = -0.0722782	 SumSqErr = 396.918
theta = -0.0721782	 SumSqErr = 395.826
theta = -0.0720782	 SumSqErr = 394.736
theta = -0.0719782	 SumSqErr = 393.646
theta = -0.0718782	 SumSqErr = 392.558
theta = -0.0717782	 SumSqErr = 391.472
theta = -0.0716782	 SumSqErr = 390.387
theta = -0.0715782	 SumSqErr = 389.304
theta = -0.0714782	 SumSqErr = 388.222
theta = -0.0713782	 SumSqErr = 387.142
theta = -0.0712782	 SumSqErr = 386.064
theta = -0.0711782	 SumSqErr = 384.986
theta = -0.0710782	 SumSqErr = 383.911
theta = -0.0709782	 SumSqErr = 382.836
theta = -0.0708782	 SumSqErr = 381.762
theta = -0.0707782	 SumSqErr = 380.691
theta = -0.0706782	 SumSqErr = 379.622
theta = -0.0705782	 SumSqErr = 378.554
theta = -0.0704782	 SumSqErr = 377.487
theta = -0.0703782	 SumSqErr = 376.422
theta = -0.0702782	 SumSqErr = 375.359
theta = -0.0701782	 SumSqErr = 374.296
theta = -0.0700782	 SumSqErr = 373.234
theta = -0.0699782	 SumSqErr = 372.176
theta = -0.0698782	 SumSqErr = 371.118
theta = -0.0697782	 SumSqErr = 370.062
theta = -0.0696782	 SumSqErr = 369.007
theta = -0.0695782	 SumSqErr = 367.954
theta = -0.0694782	 SumSqErr = 366.902
theta = -0.0693782	 SumSqErr = 365.852
theta = -0.0692782	 SumSqErr = 364.803
theta = -0.0691781	 SumSqErr = 363.756
theta = -0.0690781	 SumSqErr = 362.71
theta = -0.0689781	 SumSqErr = 361.666
theta = -0.0688781	 SumSqErr = 360.624
theta = -0.0687781	 SumSqErr = 359.584
theta = -0.0686781	 SumSqErr = 358.543
theta = -0.0685781	 SumSqErr = 357.504
theta = -0.0684781	 SumSqErr = 356.468
theta = -0.0683781	 SumSqErr = 355.433
theta = -0.0682781	 SumSqErr = 354.4
theta = -0.0681781	 SumSqErr = 353.368
theta = -0.0680781	 SumSqErr = 352.336
theta = -0.0679781	 SumSqErr = 351.308
theta = -0.0678781	 SumSqErr = 350.28
theta = -0.0677781	 SumSqErr = 349.254
theta = -0.0676781	 SumSqErr = 348.229
theta = -0.0675781	 SumSqErr = 347.207
theta = -0.0674781	 SumSqErr = 346.184
theta = -0.0673781	 SumSqErr = 345.164
theta = -0.0672781	 SumSqErr = 344.146
theta = -0.0671781	 SumSqErr = 343.129
theta = -0.0670781	 SumSqErr = 342.112
theta = -0.0669781	 SumSqErr = 341.099
theta = -0.0668781	 SumSqErr = 340.086
theta = -0.0667781	 SumSqErr = 339.076
theta = -0.0666781	 SumSqErr = 338.066
theta = -0.0665781	 SumSqErr = 337.058
theta = -0.0664781	 SumSqErr = 336.051
theta = -0.0663781	 SumSqErr = 335.046
theta = -0.0662781	 SumSqErr = 334.043
theta = -0.0661781	 SumSqErr = 333.04
theta = -0.0660781	 SumSqErr = 332.04
theta = -0.0659781	 SumSqErr = 331.041
theta = -0.0658781	 SumSqErr = 330.044
theta = -0.0657781	 SumSqErr = 329.048
theta = -0.0656781	 SumSqErr = 328.053
theta = -0.0655781	 SumSqErr = 327.06
theta = -0.0654781	 SumSqErr = 326.069
theta = -0.0653781	 SumSqErr = 325.079
theta = -0.0652781	 SumSqErr = 324.091
theta = -0.0651781	 SumSqErr = 323.103
theta = -0.0650781	 SumSqErr = 322.118
theta = -0.0649781	 SumSqErr = 321.134
theta = -0.0648781	 SumSqErr = 320.151
theta = -0.0647781	 SumSqErr = 319.171
theta = -0.0646781	 SumSqErr = 318.191
theta = -0.0645781	 SumSqErr = 317.213
theta = -0.0644781	 SumSqErr = 316.237
theta = -0.0643781	 SumSqErr = 315.261
theta = -0.0642781	 SumSqErr = 314.287
theta = -0.0641781	 SumSqErr = 313.316
theta = -0.0640781	 SumSqErr = 312.346
theta = -0.0639781	 SumSqErr = 311.377
theta = -0.0638781	 SumSqErr = 310.41
theta = -0.0637781	 SumSqErr = 309.443
theta = -0.0636781	 SumSqErr = 308.479
theta = -0.0635781	 SumSqErr = 307.516
theta = -0.0634781	 SumSqErr = 306.555
theta = -0.0633781	 SumSqErr = 305.595
theta = -0.063278	 SumSqErr = 304.636
theta = -0.063178	 SumSqErr = 303.68
theta = -0.063078	 SumSqErr = 302.725
theta = -0.062978	 SumSqErr = 301.771
theta = -0.062878	 SumSqErr = 300.818
theta = -0.062778	 SumSqErr = 299.868
theta = -0.062678	 SumSqErr = 298.918
theta = -0.062578	 SumSqErr = 297.97
theta = -0.062478	 SumSqErr = 297.024
theta = -0.062378	 SumSqErr = 296.079
theta = -0.062278	 SumSqErr = 295.136
theta = -0.062178	 SumSqErr = 294.194
theta = -0.062078	 SumSqErr = 293.254
theta = -0.061978	 SumSqErr = 292.315
theta = -0.061878	 SumSqErr = 291.378
theta = -0.061778	 SumSqErr = 290.442
theta = -0.061678	 SumSqErr = 289.508
theta = -0.061578	 SumSqErr = 288.574
theta = -0.061478	 SumSqErr = 287.643
theta = -0.061378	 SumSqErr = 286.714
theta = -0.061278	 SumSqErr = 285.786
theta = -0.061178	 SumSqErr = 284.859
theta = -0.061078	 SumSqErr = 283.933
theta = -0.060978	 SumSqErr = 283.009
theta = -0.060878	 SumSqErr = 282.088
theta = -0.060778	 SumSqErr = 281.167
theta = -0.060678	 SumSqErr = 280.249
theta = -0.060578	 SumSqErr = 279.33
theta = -0.060478	 SumSqErr = 278.415
theta = -0.060378	 SumSqErr = 277.499
theta = -0.060278	 SumSqErr = 276.586
theta = -0.060178	 SumSqErr = 275.674
theta = -0.060078	 SumSqErr = 274.764
theta = -0.059978	 SumSqErr = 273.855
theta = -0.059878	 SumSqErr = 272.948
theta = -0.059778	 SumSqErr = 272.043
theta = -0.059678	 SumSqErr = 271.139
theta = -0.059578	 SumSqErr = 270.236
theta = -0.059478	 SumSqErr = 269.335
theta = -0.059378	 SumSqErr = 268.435
theta = -0.059278	 SumSqErr = 267.538
theta = -0.059178	 SumSqErr = 266.64
theta = -0.059078	 SumSqErr = 265.745
theta = -0.058978	 SumSqErr = 264.851
theta = -0.058878	 SumSqErr = 263.959
theta = -0.058778	 SumSqErr = 263.068
theta = -0.058678	 SumSqErr = 262.18
theta = -0.058578	 SumSqErr = 261.292
theta = -0.058478	 SumSqErr = 260.406
theta = -0.058378	 SumSqErr = 259.522
theta = -0.058278	 SumSqErr = 258.638
theta = -0.058178	 SumSqErr = 257.756
theta = -0.058078	 SumSqErr = 256.877
theta = -0.057978	 SumSqErr = 255.998
theta = -0.057878	 SumSqErr = 255.121
theta = -0.057778	 SumSqErr = 254.246
theta = -0.057678	 SumSqErr = 253.372
theta = -0.057578	 SumSqErr = 252.499
theta = -0.057478	 SumSqErr = 251.628
theta = -0.0573779	 SumSqErr = 250.759
theta = -0.0572779	 SumSqErr = 249.89
theta = -0.0571779	 SumSqErr = 249.024
theta = -0.0570779	 SumSqErr = 248.159
theta = -0.0569779	 SumSqErr = 247.295
theta = -0.0568779	 SumSqErr = 246.433
theta = -0.0567779	 SumSqErr = 245.573
theta = -0.0566779	 SumSqErr = 244.714
theta = -0.0565779	 SumSqErr = 243.856
theta = -0.0564779	 SumSqErr = 243.001
theta = -0.0563779	 SumSqErr = 242.146
theta = -0.0562779	 SumSqErr = 241.293
theta = -0.0561779	 SumSqErr = 240.442
theta = -0.0560779	 SumSqErr = 239.592
theta = -0.0559779	 SumSqErr = 238.744
theta = -0.0558779	 SumSqErr = 237.897
theta = -0.0557779	 SumSqErr = 237.051
theta = -0.0556779	 SumSqErr = 236.207
theta = -0.0555779	 SumSqErr = 235.365
theta = -0.0554779	 SumSqErr = 234.524
theta = -0.0553779	 SumSqErr = 233.684
theta = -0.0552779	 SumSqErr = 232.847
theta = -0.0551779	 SumSqErr = 232.01
theta = -0.0550779	 SumSqErr = 231.175
theta = -0.0549779	 SumSqErr = 230.343
theta = -0.0548779	 SumSqErr = 229.51
theta = -0.0547779	 SumSqErr = 228.68
theta = -0.0546779	 SumSqErr = 227.851
theta = -0.0545779	 SumSqErr = 227.024
theta = -0.0544779	 SumSqErr = 226.198
theta = -0.0543779	 SumSqErr = 225.373
theta = -0.0542779	 SumSqErr = 224.551
theta = -0.0541779	 SumSqErr = 223.729
theta = -0.0540779	 SumSqErr = 222.91
theta = -0.0539779	 SumSqErr = 222.091
theta = -0.0538779	 SumSqErr = 221.275
theta = -0.0537779	 SumSqErr = 220.459
theta = -0.0536779	 SumSqErr = 219.646
theta = -0.0535779	 SumSqErr = 218.833
theta = -0.0534779	 SumSqErr = 218.022
theta = -0.0533779	 SumSqErr = 217.213
theta = -0.0532779	 SumSqErr = 216.405
theta = -0.0531779	 SumSqErr = 215.599
theta = -0.0530779	 SumSqErr = 214.794
theta = -0.0529779	 SumSqErr = 213.991
theta = -0.0528779	 SumSqErr = 213.189
theta = -0.0527779	 SumSqErr = 212.389
theta = -0.0526779	 SumSqErr = 211.59
theta = -0.0525779	 SumSqErr = 210.793
theta = -0.0524779	 SumSqErr = 209.998
theta = -0.0523779	 SumSqErr = 209.203
theta = -0.0522779	 SumSqErr = 208.411
theta = -0.0521779	 SumSqErr = 207.619
theta = -0.0520779	 SumSqErr = 206.83
theta = -0.0519779	 SumSqErr = 206.041
theta = -0.0518779	 SumSqErr = 205.255
theta = -0.0517779	 SumSqErr = 204.469
theta = -0.0516779	 SumSqErr = 203.687
theta = -0.0515779	 SumSqErr = 202.904
theta = -0.0514778	 SumSqErr = 202.123
theta = -0.0513778	 SumSqErr = 201.344
theta = -0.0512778	 SumSqErr = 200.566
theta = -0.0511778	 SumSqErr = 199.791
theta = -0.0510778	 SumSqErr = 199.016
theta = -0.0509778	 SumSqErr = 198.243
theta = -0.0508778	 SumSqErr = 197.471
theta = -0.0507778	 SumSqErr = 196.701
theta = -0.0506778	 SumSqErr = 195.932
theta = -0.0505778	 SumSqErr = 195.166
theta = -0.0504778	 SumSqErr = 194.4
theta = -0.0503778	 SumSqErr = 193.636
theta = -0.0502778	 SumSqErr = 192.874
theta = -0.0501778	 SumSqErr = 192.112
theta = -0.0500778	 SumSqErr = 191.353
theta = -0.0499778	 SumSqErr = 190.594
theta = -0.0498778	 SumSqErr = 189.838
theta = -0.0497778	 SumSqErr = 189.084
theta = -0.0496778	 SumSqErr = 188.33
theta = -0.0495778	 SumSqErr = 187.578
theta = -0.0494778	 SumSqErr = 186.827
theta = -0.0493778	 SumSqErr = 186.078
theta = -0.0492778	 SumSqErr = 185.331
theta = -0.0491778	 SumSqErr = 184.585
theta = -0.0490778	 SumSqErr = 183.84
theta = -0.0489778	 SumSqErr = 183.097
theta = -0.0488778	 SumSqErr = 182.356
theta = -0.0487778	 SumSqErr = 181.616
theta = -0.0486778	 SumSqErr = 180.878
theta = -0.0485778	 SumSqErr = 180.14
theta = -0.0484778	 SumSqErr = 179.405
theta = -0.0483778	 SumSqErr = 178.671
theta = -0.0482778	 SumSqErr = 177.938
theta = -0.0481778	 SumSqErr = 177.208
theta = -0.0480778	 SumSqErr = 176.479
theta = -0.0479778	 SumSqErr = 175.751
theta = -0.0478778	 SumSqErr = 175.024
theta = -0.0477778	 SumSqErr = 174.299
theta = -0.0476778	 SumSqErr = 173.576
theta = -0.0475778	 SumSqErr = 172.854
theta = -0.0474778	 SumSqErr = 172.133
theta = -0.0473778	 SumSqErr = 171.415
theta = -0.0472778	 SumSqErr = 170.698
theta = -0.0471778	 SumSqErr = 169.981
theta = -0.0470778	 SumSqErr = 169.267
theta = -0.0469778	 SumSqErr = 168.555
theta = -0.0468778	 SumSqErr = 167.843
theta = -0.0467778	 SumSqErr = 167.134
theta = -0.0466778	 SumSqErr = 166.425
theta = -0.0465778	 SumSqErr = 165.718
theta = -0.0464778	 SumSqErr = 165.013
theta = -0.0463778	 SumSqErr = 164.309
theta = -0.0462778	 SumSqErr = 163.607
theta = -0.0461778	 SumSqErr = 162.906
theta = -0.0460778	 SumSqErr = 162.207
theta = -0.0459778	 SumSqErr = 161.509
theta = -0.0458778	 SumSqErr = 160.813
theta = -0.0457778	 SumSqErr = 160.118
theta = -0.0456778	 SumSqErr = 159.425
theta = -0.0455777	 SumSqErr = 158.733
theta = -0.0454777	 SumSqErr = 158.043
theta = -0.0453777	 SumSqErr = 157.354
theta = -0.0452777	 SumSqErr = 156.667
theta = -0.0451777	 SumSqErr = 155.981
theta = -0.0450777	 SumSqErr = 155.297
theta = -0.0449777	 SumSqErr = 154.614
theta = -0.0448777	 SumSqErr = 153.933
theta = -0.0447777	 SumSqErr = 153.254
theta = -0.0446777	 SumSqErr = 152.575
theta = -0.0445777	 SumSqErr = 151.899
theta = -0.0444777	 SumSqErr = 151.224
theta = -0.0443777	 SumSqErr = 150.55
theta = -0.0442777	 SumSqErr = 149.878
theta = -0.0441777	 SumSqErr = 149.207
theta = -0.0440777	 SumSqErr = 148.538
theta = -0.0439777	 SumSqErr = 147.87
theta = -0.0438777	 SumSqErr = 147.205
theta = -0.0437777	 SumSqErr = 146.54
theta = -0.0436777	 SumSqErr = 145.877
theta = -0.0435777	 SumSqErr = 145.215
theta = -0.0434777	 SumSqErr = 144.555
theta = -0.0433777	 SumSqErr = 143.897
theta = -0.0432777	 SumSqErr = 143.24
theta = -0.0431777	 SumSqErr = 142.584
theta = -0.0430777	 SumSqErr = 141.93
theta = -0.0429777	 SumSqErr = 141.278
theta = -0.0428777	 SumSqErr = 140.626
theta = -0.0427777	 SumSqErr = 139.977
theta = -0.0426777	 SumSqErr = 139.329
theta = -0.0425777	 SumSqErr = 138.682
theta = -0.0424777	 SumSqErr = 138.037
theta = -0.0423777	 SumSqErr = 137.394
theta = -0.0422777	 SumSqErr = 136.752
theta = -0.0421777	 SumSqErr = 136.111
theta = -0.0420777	 SumSqErr = 135.472
theta = -0.0419777	 SumSqErr = 134.835
theta = -0.0418777	 SumSqErr = 134.199
theta = -0.0417777	 SumSqErr = 133.564
theta = -0.0416777	 SumSqErr = 132.931
theta = -0.0415777	 SumSqErr = 132.301
theta = -0.0414777	 SumSqErr = 131.67
theta = -0.0413777	 SumSqErr = 131.042
theta = -0.0412777	 SumSqErr = 130.415
theta = -0.0411777	 SumSqErr = 129.789
theta = -0.0410777	 SumSqErr = 129.166
theta = -0.0409777	 SumSqErr = 128.543
theta = -0.0408777	 SumSqErr = 127.922
theta = -0.0407777	 SumSqErr = 127.303
theta = -0.0406777	 SumSqErr = 126.685
theta = -0.0405777	 SumSqErr = 126.069
theta = -0.0404777	 SumSqErr = 125.454
theta = -0.0403777	 SumSqErr = 124.841
theta = -0.0402777	 SumSqErr = 124.229
theta = -0.0401777	 SumSqErr = 123.618
theta = -0.0400777	 SumSqErr = 123.009
theta = -0.0399777	 SumSqErr = 122.402
theta = -0.0398777	 SumSqErr = 121.796
theta = -0.0397777	 SumSqErr = 121.192
theta = -0.0396776	 SumSqErr = 120.589
theta = -0.0395776	 SumSqErr = 119.988
theta = -0.0394776	 SumSqErr = 119.388
theta = -0.0393776	 SumSqErr = 118.79
theta = -0.0392776	 SumSqErr = 118.193
theta = -0.0391776	 SumSqErr = 117.598
theta = -0.0390776	 SumSqErr = 117.004
theta = -0.0389776	 SumSqErr = 116.412
theta = -0.0388776	 SumSqErr = 115.821
theta = -0.0387776	 SumSqErr = 115.232
theta = -0.0386776	 SumSqErr = 114.644
theta = -0.0385776	 SumSqErr = 114.058
theta = -0.0384776	 SumSqErr = 113.474
theta = -0.0383776	 SumSqErr = 112.89
theta = -0.0382776	 SumSqErr = 112.308
theta = -0.0381776	 SumSqErr = 111.729
theta = -0.0380776	 SumSqErr = 111.149
theta = -0.0379776	 SumSqErr = 110.572
theta = -0.0378776	 SumSqErr = 109.996
theta = -0.0377776	 SumSqErr = 109.423
theta = -0.0376776	 SumSqErr = 108.85
theta = -0.0375776	 SumSqErr = 108.279
theta = -0.0374776	 SumSqErr = 107.709
theta = -0.0373776	 SumSqErr = 107.141
theta = -0.0372776	 SumSqErr = 106.575
theta = -0.0371776	 SumSqErr = 106.009
theta = -0.0370776	 SumSqErr = 105.446
theta = -0.0369776	 SumSqErr = 104.884
theta = -0.0368776	 SumSqErr = 104.323
theta = -0.0367776	 SumSqErr = 103.764
theta = -0.0366776	 SumSqErr = 103.207
theta = -0.0365776	 SumSqErr = 102.65
theta = -0.0364776	 SumSqErr = 102.096
theta = -0.0363776	 SumSqErr = 101.543
theta = -0.0362776	 SumSqErr = 100.991
