483.7301000329	405.3816999979	120.3022929124
483.7277000329	405.1770999979	120.3024034981
483.5259000329	405.1772999979	120.3025360844
483.5274000329	405.3793999979	120.3022433695
482.2119000329	281.2908999979	120.4370106716
482.2073000329	281.0865999979	120.4366655585
482.0025000333	281.0851998691	120.4372285867
482.0058000329	281.2927999979	120.4372497068
423.4130000329	282.0140999979	120.4496383434
423.4084000329	281.8101999979	120.4485469384
423.2097000329	281.8103999979	120.4484150907
423.2111000329	282.0123999979	120.4485190307
424.9366000329	406.1018999979	120.2955705696
424.9378000329	405.8973999979	120.2962081195
424.7324000329	405.8996999979	120.295772333
424.7319000329	406.1012999979	120.2955250714

