501.5947000329	510.6420999979	93.2374497375
501.5914000329	510.4969999979	93.2789732451
501.4485000329	510.4988999979	93.2762442273
501.4486000329	510.6469999979	93.238559073
511.7179000329	388.1139999979	119.1944019626
511.7158000329	387.9717999979	119.2287259023
511.5637000329	387.9732999979	119.2281142057
511.5635000329	388.1151999979	119.1949879746
451.4047000329	387.9421999979	119.1485197591
451.4036000329	387.7959999979	119.1849528499
451.2525000329	387.8028999979	119.1862262998
451.2527000329	387.9411999979	119.1472749262
460.8589000329	510.6000999979	93.5536240429
460.8579000329	510.4530999979	93.5845398036
460.7093000329	510.4481999979	93.588354363
460.7090000329	510.5966999979	93.1366616781
