523.0518000329	506.2061999979	59.8499540773
523.0515000329	506.0553999979	59.8506243366
522.8955000329	506.0570999979	59.8520577952
522.8952000329	506.2098999979	59.8510675094
530.9451000329	380.7964999979	59.81166862
530.9448000329	380.6486999979	59.8115000065
530.7865000329	380.6489999979	59.8108681092
530.7874000329	380.7965999979	59.8119104789
470.6367000329	381.7088999979	59.9196909365
470.6371000329	381.5585999979	59.9185538476
470.4826000329	381.5578999979	59.9177106056
470.4824000329	381.7083999979	59.9187193691
482.3191000329	506.8207999979	59.8956554422
482.3196000329	506.6711999979	59.8958836316
482.1641000329	506.6713999979	59.8954281743
482.1637000329	506.8204999979	59.8948373938

