511.2250000329	386.3114999979	119.3223359449
511.2248000329	386.1084999979	119.3225607233
511.0239000329	386.1089999979	119.3220367919
511.0253000329	386.3113999979	119.3218765772
511.4014000329	262.2122999979	119.4269160662
511.3989000329	262.0090999979	119.4268116106
511.1971000329	262.0114999979	119.4266775565
511.1923000329	262.2118999979	119.4271766717
452.5989000329	262.1273999979	119.486314574
452.5964000329	261.9290999979	119.4859987165
452.3949000329	261.9277999979	119.4865139749
452.3983000329	262.1266999979	119.4863763776
452.4293000329	386.2307999979	119.3605688636
452.4249000329	386.0278999979	119.3619027508
452.2215000329	386.0269999979	119.360807879
452.2211000329	386.2254999979	119.3605611524

