436.3604000329	409.0894999979	119.3723125954
436.3639000329	408.8867999979	119.3722150093
436.1599000329	408.8892999979	119.3723484826
436.1576000329	409.0915999979	119.3743598801
495.1635000329	408.8273999979	119.2484587104
495.1607000329	408.6250999979	119.2493862126
494.9596000329	408.6275999979	119.2509155107
494.9610000329	408.8280999979	119.2475221898
494.6136000329	284.7265999979	119.2625168502
494.6113000329	284.5273999979	119.2621551846
494.4077000329	284.5276999979	119.2638345831
494.4073000329	284.7313999979	119.2625733035
435.8110000329	284.9893999979	119.3768718672
435.8125000329	284.7926999979	119.3765648015
435.6115000329	284.7849999979	119.3759351232
435.6111000329	284.9891999979	119.3762599027
