511.3672000329	388.2307999979	119.1719042689
508.2235000329	388.2456999979	119.1574431472
502.5537000329	388.2460999979	119.1510115506
496.2599000329	388.2560999979	119.1424711079
489.5108000329	388.2622999979	119.1321198421
484.3485000329	388.2641999979	119.1230693582
479.1081000329	388.2654999979	119.1143348093
474.6846000329	388.2669999979	119.1076551949
470.3060000329	388.2673999979	119.1036565792
452.5861000333	388.2739998691	119.0744993925
451.8865000329	388.2677999979	119.0882566462
452.7328000329	393.3992999979	118.003207682
472.0327000329	393.7876999979	117.9319850962
476.4720000329	393.7869999979	117.935772196
480.2465000329	393.7893999979	117.9452047081
483.3677000329	393.7960999979	117.958780312
487.3484000329	393.8137999979	117.9425452854
492.7419000329	393.8316999979	117.946669973
498.6673000329	393.8408999979	117.9591746383
504.6736000329	393.8596999979	117.9554621272
510.4133000329	393.8807999979	117.9751035887
510.0930000329	397.4995999979	117.211632877
504.2479000329	397.4999999979	117.193651356
501.2719000329	397.5001999979	117.1874229476
498.1780000329	397.5005999979	117.1863586457
491.8191000329	397.5010999979	117.1792187642
485.3324000329	397.5013999979	117.1743573954
476.8094000329	397.5290999979	117.1539351251
474.0685000329	397.5385999979	117.1455757127
453.3465000329	397.5271999979	117.1318669001
453.3265000329	403.0535999979	115.9694342804
476.7733000329	403.2109999979	115.9523881674
488.5988000329	403.2320999979	115.9620976018
490.7865000329	403.2609999979	115.9538001471
494.1773000329	403.2658999979	115.9615727092
498.5700000329	403.2690999979	115.9636833836
509.2346000329	403.2667999979	115.988083022
509.0139000329	410.4069999979	114.4813742551
504.5077000329	410.4074999979	114.4659129749
500.3449000329	410.4076999979	114.4627266427
492.2250000329	410.4080999979	114.4572425907
481.7429000333	410.4201998691	114.4440630784
477.0977000329	410.4172999979	114.4372144282
453.7376000329	410.4176999979	114.4145860439
454.6160000329	418.8218999979	112.6398244707
479.2267000329	419.3229999979	112.5613444508
482.2842000329	419.3471999979	112.5639617615
485.5658000329	419.3747999979	112.5540197605
489.8994000329	419.3872999979	112.5544462859
493.7421000329	419.4233999979	112.5465055002
499.7693000329	419.4428999979	112.5535582693
504.9433000329	419.4474999979	112.5492511225
508.6517000329	419.4659999979	112.5655516907
508.0169000329	424.6195999979	111.4750923665
504.1625000329	424.6199999979	111.4567357577
499.4506000329	424.6202999979	111.4517828082
494.9754000329	424.6207999979	111.4514598239
489.5136000329	424.6225999979	111.4433147797
481.7492000329	424.6207999979	111.4360892431
479.2700000329	424.6346999979	111.4306886161
454.6609000329	424.6339999979	111.4096226978
456.2094000329	432.6993999979	109.7060274656
482.2146000329	433.6481999979	109.5281923182
486.2522000329	433.7195999979	109.5276543821
489.5472000329	433.7580999979	109.508358512
492.9147000329	433.7806999979	109.5057116443
495.8129000329	433.7921999979	109.5069738638
499.1853000329	433.8185999979	109.504945307
503.2092000329	433.8233999979	109.5114583031
507.4312000329	433.8377999979	109.5217590469
506.8519000329	439.2818999979	108.3649078461
504.0774000329	439.2822999979	108.356509861
501.6439000329	439.2844999979	108.3542513394
497.8121000329	439.2848999979	108.3454751592
493.1830000329	439.2851999979	108.3440004978
488.3225000329	439.2919999979	108.3401115617
481.8092000329	439.3134999979	108.3321550944
456.5085000329	439.3138999979	108.3106981657
457.1394000329	445.4524999979	107.0130896136
484.0341000329	445.4567999979	107.034754946
489.7887000329	445.4571999979	107.0395456813
493.3117000329	445.4645999979	107.0396469656
497.5362000329	445.4671999979	107.0437755961
502.1503000329	445.4771999979	107.0441050539
505.9109000329	445.4918999979	107.0498974998
505.6607000329	454.0010999979	105.2448039085
499.4546000329	454.0014999979	105.2307000314
494.1560000329	454.0019999979	105.2330347088
490.0491000329	454.0085999979	105.2281491377
486.6315000329	454.0167999979	105.2238323106
457.7074000329	454.0254999979	105.2141431046
457.7684000329	459.7014999979	104.026035926
486.6938000329	460.3721999979	103.8879085074
493.7798000329	460.3858999979	103.8823783751
499.2034000329	460.4381999979	103.8727884544
502.9473000329	460.4752999979	103.8641926557
505.2855000329	460.5135999979	103.858675457
504.0999000329	467.1242999979	102.452290588
499.5569000329	467.1246999979	102.4437732621
492.9242000329	467.1308999979	102.4491678304
486.5923000329	467.1311999979	102.4532800017
458.8222000329	467.1544999979	102.4595173317
459.3702000329	473.5516999979	101.1269662137
489.2258000329	473.7383999979	101.0555151221
492.5520000329	473.7611999979	101.0475260755
496.8194000329	473.7769999979	101.0378317104
501.9745000329	473.7870999979	101.0271244864
503.9023000329	473.7944999979	101.0313164561
503.3858000329	480.9456999979	99.5108188673
495.6753000329	480.9474999979	99.5145587435
491.5029000333	480.9478998691	99.5214966906
459.0423000324	480.9472001267	99.6045139095
459.9876000329	491.2466999979	97.4944894487
492.2011000329	491.6283999979	97.2807882664
496.2829000329	491.6406999979	97.25926606
502.1029000329	491.6467999979	97.2418786944
502.6088000329	491.6496999979	97.2375815653
501.8538000329	501.9655999979	95.0621362164
497.7471000329	501.9659999979	95.0846242211
494.7750000333	501.9717998691	95.1024478522
460.7652000329	501.9721999979	95.3161848463
461.1795000329	507.1434999979	94.2596750355
497.5031000329	507.1974999979	93.9939696978
500.9254000329	507.2125999979	93.9672769988
501.3912000329	510.2936999979	93.3160052215
497.9858000329	510.2957999979	93.3400932135
495.1857000329	510.2951999979	93.3615347117
461.0783000329	510.2997999979	93.6099599564
