452.7929000329	136.6884999979	119.2943607193
452.7927000329	137.2418999979	119.2962277726
452.7826000324	137.9339001267	119.2980590252
452.7562000329	137.7002999979	119.2976648222
452.7856000329	138.0992999979	119.2989257738
452.7733000329	138.3329999979	119.3005575245
452.7731000329	138.5784999979	119.3018645564
452.7703000329	138.8162999979	119.300050528
452.7941000329	139.0542999979	119.3018758612
452.7519000329	139.2979999979	119.3040375364
452.7673000329	139.5372999979	119.3039822675
452.8050000329	139.7679999979	119.3028626278
452.7700000329	140.0133999979	119.3045530649
452.7812000329	140.3819999979	119.3054311475
452.7770000329	140.8873999979	119.3067889561
452.7705000329	141.7965999979	119.3069842046
452.8117000333	142.4145998691	119.3068319038
452.7978000329	143.6183999979	119.3100706987
452.7955000329	144.8168999979	119.3105326514
452.7647000329	147.2158999979	119.3189067059
452.7682000329	149.6112999979	119.3204354366
452.7737000329	152.0148999979	119.3247054583
452.7614000329	154.4060999979	119.326155161
452.7835000329	156.8242999979	119.3290998361
452.7489000329	159.2153999979	119.3352706604
452.7265000329	161.6109999979	119.3387681923
452.7566000329	164.0062999979	119.3373187312
452.7301000329	166.4090999979	119.3404886289
452.7341000329	168.9267999979	119.3428074025
452.7352000329	171.2116999979	119.3439008007
452.7444000329	173.6190999979	119.3480523485
452.7700000329	176.0182999979	119.3503367466
452.7394000329	178.4062999979	119.3546416427
452.6970000329	180.8136999979	119.3575233382
452.7066000329	183.4654999979	119.3609250533
452.6779000329	185.7634999979	119.3608733446
452.6958000329	188.0735999979	119.3655154892
452.7261000329	190.4107999979	119.364263248
452.7499000329	192.8061999979	119.3676639196
452.6939000329	195.2118999979	119.3717526151
452.6873000329	197.6288999979	119.374640318
452.6786000329	200.0203999979	119.3746971384
452.7022000329	202.4317999979	119.3759966509
452.6675000329	204.8124999979	119.3775073396
452.6953000329	207.2154999979	119.3802097618
452.7114000329	209.6131999979	119.3817737498
452.6896000329	212.0151999979	119.3827634878
452.6951000329	214.4132999979	119.3857114801
452.6722000329	216.8180999979	119.3869802287
452.6514000329	219.2092999979	119.3896273293
452.6930000329	221.6267999979	119.3889255319
452.6790000329	224.0091999979	119.390544646
452.6672000329	226.4334999979	119.3896054872
452.646699941	228.821700001	119.3915993342
452.6439000329	231.2175999979	119.3912842103
452.6780000329	233.6147999979	119.3912979361
452.6318000329	236.0192999979	119.3915948228
452.6554000329	238.4190999979	119.3905766667
452.6611000329	240.8114999979	119.3916198658
452.6326000329	243.2270999979	119.3889380076
452.6564000329	245.6294999979	119.3917978387
452.6444000329	248.0213999979	119.3906940709
452.6319000329	250.4151999979	119.3863046888
452.6352000329	252.8161999979	119.3884306154
452.6310000329	255.2208999979	119.3881002642
452.6162000329	257.6163999979	119.3877753494
452.6160000329	260.0219999979	119.3837228632
452.6162000329	261.1939999979	119.3813683865
511.4017000329	261.2282999979	119.3964822147
511.4939000329	136.8207999979	119.3341013517
