530.1447000329	377.8978999979	60.0139451094
530.1421000329	377.6946999979	60.0129011193
529.9427000329	377.6969999979	60.0127894052
529.9443000329	377.8970999979	60.0132378244
528.2972000329	253.8099999979	60.0048221605
528.2928000329	253.6088999979	60.0056320432
528.0917000329	253.6130999979	60.0051481649
528.0931000329	253.8110999979	60.0050521084
469.5093000329	254.6847999979	60.0550779749
469.5011000329	254.4838999979	60.0554678053
469.3001000329	254.4841999979	60.0559928016
469.3035000329	254.6843999979	60.0548453206
471.3506000329	378.7696999979	60.0599057519
471.3504000329	378.5652999979	60.0590161866
471.1487000329	378.5695999979	60.0592901775
471.1500000329	378.7692999979	60.0596079554

